timestamp,job_id,task_id,cpu_rate,mem_usage,duration
5792,job_2832,2832,211,654,9
5795,job_2833,2833,334,632,11
5804,job_2834,2834,317,465,8
5804,job_2835,2835,1335,1710,45
5808,job_2836,2836,213,560,16
5810,job_2837,2837,357,395,12
5810,job_2838,2838,846,1889,28
5815,job_2839,2839,250,393,7
5824,job_2840,2840,365,611,7
5826,job_2841,2841,343,520,7
5834,job_2842,2842,280,489,17
5839,job_2843,2843,169,514,20
5842,job_2844,2844,173,422,13
5849,job_2845,2845,402,355,14
5851,job_2846,2846,400,687,20
5858,job_2847,2847,223,454,12
5868,job_2848,2848,352,349,11
5877,job_2849,2849,195,328,14
5879,job_2850,2850,1299,1355,18
5880,job_2851,2851,1326,1820,16
5887,job_2852,2852,451,504,7
5896,job_2853,2853,246,371,10
5903,job_2854,2854,316,579,16
5908,job_2855,2855,378,577,14
5915,job_2856,2856,340,473,9
5918,job_2857,2857,371,552,15
5923,job_2858,2858,206,561,14
5925,job_2859,2859,481,2699,43
5926,job_2860,2860,1292,2441,21
5927,job_2861,2861,1088,2383,48
5928,job_2862,2862,813,1986,42
5937,job_2863,2863,420,294,5
5939,job_2864,2864,1446,1795,22
5948,job_2865,2865,179,542,8
5951,job_2866,2866,347,550,7
5952,job_2867,2867,1088,1305,27
5952,job_2868,2868,774,2048,22
5952,job_2869,2869,1101,2401,26
5952,job_2870,2870,1207,1306,32
5960,job_2871,2871,277,495,14
5969,job_2872,2872,173,637,15
5971,job_2873,2873,961,1653,50
5977,job_2874,2874,216,591,10
5978,job_2875,2875,1399,1596,48
5984,job_2876,2876,196,590,18
5991,job_2877,2877,290,460,15
6001,job_2878,2878,482,535,12
6001,job_2879,2879,1056,2590,19
6005,job_2880,2880,243,397,17
6010,job_2881,2881,369,431,10
6015,job_2882,2882,178,317,18
6015,job_2883,2883,1148,2287,33
6023,job_2884,2884,428,535,13
6032,job_2885,2885,181,671,7
6040,job_2886,2886,398,468,14
6045,job_2887,2887,240,569,17
6046,job_2888,2888,1223,2124,21
6048,job_2889,2889,922,2312,43
6057,job_2890,2890,336,449,10
6059,job_2891,2891,255,566,13
6062,job_2892,2892,387,646,11
6069,job_2893,2893,360,624,5
6070,job_2894,2894,1369,1041,40
6071,job_2895,2895,1190,2873,48
6080,job_2896,2896,365,602,5
6090,job_2897,2897,397,485,6
6099,job_2898,2898,136,342,16
6109,job_2899,2899,100,652,18
6117,job_2900,2900,411,401,14
6125,job_2901,2901,327,386,5
6132,job_2902,2902,369,272,15
6133,job_2903,2903,1052,2238,28
6133,job_2904,2904,1221,2620,27
6134,job_2905,2905,1285,2807,31
6136,job_2906,2906,366,336,13
6138,job_2907,2907,822,1187,34
6145,job_2908,2908,317,461,12
6145,job_2909,2909,1283,2418,47
6151,job_2910,2910,304,456,20
6151,job_2911,2911,822,2818,12
6153,job_2912,2912,1391,2444,49
6155,job_2913,2913,1046,2122,23
6164,job_2914,2914,384,483,11
6165,job_2915,2915,1303,1179,28
6173,job_2916,2916,213,676,5
6176,job_2917,2917,253,519,17
6178,job_2918,2918,263,665,8
6182,job_2919,2919,306,498,16
6188,job_2920,2920,381,465,20
6191,job_2921,2921,323,533,6
6200,job_2922,2922,146,600,5
6204,job_2923,2923,126,536,5
6209,job_2924,2924,334,447,6
6213,job_2925,2925,287,572,8
6223,job_2926,2926,217,678,18
6227,job_2927,2927,316,623,14
6227,job_2928,2928,1470,1772,30
6231,job_2929,2929,300,463,19
6241,job_2930,2930,329,527,8
6243,job_2931,2931,1092,2667,44
6249,job_2932,2932,115,534,13
6252,job_2933,2933,319,548,13
6260,job_2934,2934,283,432,13
6270,job_2935,2935,100,519,11
6270,job_2936,2936,749,2541,35
6273,job_2937,2937,386,615,19
6280,job_2938,2938,336,348,19
6289,job_2939,2939,258,497,7
6290,job_2940,2940,972,1749,33
6290,job_2941,2941,1483,1743,41
6294,job_2942,2942,301,381,14
6295,job_2943,2943,1636,2457,10
6304,job_2944,2944,154,240,11
6313,job_2945,2945,100,539,17
6322,job_2946,2946,128,426,18
6322,job_2947,2947,1283,1758,36
6327,job_2948,2948,273,503,9
6333,job_2949,2949,282,591,13
6342,job_2950,2950,406,539,11
6346,job_2951,2951,195,589,11
6349,job_2952,2952,382,389,12
6358,job_2953,2953,418,602,14
6365,job_2954,2954,375,507,13
6365,job_2955,2955,1144,1299,19
6371,job_2956,2956,301,544,7
6371,job_2957,2957,1254,2922,35
6373,job_2958,2958,252,622,12
6380,job_2959,2959,264,550,18
6380,job_2960,2960,1318,1748,21
6381,job_2961,2961,1892,1790,32
6386,job_2962,2962,326,701,8
6388,job_2963,2963,1081,1860,48
6393,job_2964,2964,475,485,7
6395,job_2965,2965,1338,1831,33
6399,job_2966,2966,326,554,5
6401,job_2967,2967,742,2059,46
6403,job_2968,2968,1700,2008,44
6408,job_2969,2969,330,555,6
6411,job_2970,2970,177,652,9
6416,job_2971,2971,237,447,19
6422,job_2972,2972,303,389,17
6427,job_2973,2973,498,483,8
6428,job_2974,2974,1141,2184,48
6432,job_2975,2975,346,615,5
6441,job_2976,2976,350,333,11
6450,job_2977,2977,139,575,14
6459,job_2978,2978,289,464,13
6464,job_2979,2979,421,473,15
6469,job_2980,2980,373,495,19
6473,job_2981,2981,253,301,6
6473,job_2982,2982,1053,1602,28
6483,job_2983,2983,613,702,8
6485,job_2984,2984,393,382,6
6485,job_2985,2985,1245,2486,17
6487,job_2986,2986,227,394,13
6489,job_2987,2987,303,361,9
6497,job_2988,2988,356,619,18
6504,job_2989,2989,100,543,5
6514,job_2990,2990,228,413,13
6522,job_2991,2991,101,666,10
6524,job_2992,2992,348,429,10
6529,job_2993,2993,279,547,15
6532,job_2994,2994,270,562,6
6532,job_2995,2995,1231,1854,37
6533,job_2996,2996,1214,1886,22
6535,job_2997,2997,348,482,16
6537,job_2998,2998,1865,2066,12
6539,job_2999,2999,210,584,16
6549,job_3000,3000,470,579,8
6552,job_3001,3001,197,548,8
6556,job_3002,3002,265,424,20
6564,job_3003,3003,303,477,15
6569,job_3004,3004,344,325,5
6572,job_3005,3005,243,507,16
6580,job_3006,3006,280,490,11
6588,job_3007,3007,214,520,17
6590,job_3008,3008,930,2171,41
6597,job_3009,3009,264,634,20
6607,job_3010,3010,424,526,16
6607,job_3011,3011,1730,2629,29
6612,job_3012,3012,262,572,7
6620,job_3013,3013,290,436,6
6620,job_3014,3014,1334,2774,48
6630,job_3015,3015,321,433,14
6635,job_3016,3016,259,398,8
6645,job_3017,3017,518,462,9
6647,job_3018,3018,743,2077,31
6654,job_3019,3019,159,629,17
6664,job_3020,3020,374,267,16
6671,job_3021,3021,381,367,10
6673,job_3022,3022,1332,2283,47
6681,job_3023,3023,293,588,16
6688,job_3024,3024,272,639,16
6697,job_3025,3025,100,488,19
6698,job_3026,3026,1258,1670,12
6705,job_3027,3027,369,447,16
6705,job_3028,3028,939,1973,29
6705,job_3029,3029,1186,2132,18
6707,job_3030,3030,1761,1424,28
6709,job_3031,3031,383,384,15
6713,job_3032,3032,384,513,10
6721,job_3033,3033,266,471,13
6727,job_3034,3034,221,474,9
6730,job_3035,3035,406,436,19
6730,job_3036,3036,991,2360,20
6732,job_3037,3037,416,569,17
6737,job_3038,3038,336,405,9
6745,job_3039,3039,296,496,14
6746,job_3040,3040,870,1693,36
6754,job_3041,3041,343,699,18
6761,job_3042,3042,308,419,6
6761,job_3043,3043,1192,2299,38
6767,job_3044,3044,241,452,7
6769,job_3045,3045,414,467,17
6771,job_3046,3046,1622,2496,31
6781,job_3047,3047,225,544,15
6788,job_3048,3048,156,573,15
6790,job_3049,3049,363,445,18
6796,job_3050,3050,321,499,17
6805,job_3051,3051,471,608,14
6810,job_3052,3052,466,488,6
6814,job_3053,3053,363,545,8
6820,job_3054,3054,226,693,12
6822,job_3055,3055,100,656,18
6825,job_3056,3056,227,498,14
6829,job_3057,3057,352,338,16
6839,job_3058,3058,298,567,13
6843,job_3059,3059,341,628,19
6853,job_3060,3060,449,547,20
6861,job_3061,3061,266,565,17
6871,job_3062,3062,353,536,8
6875,job_3063,3063,320,294,12
6884,job_3064,3064,228,484,13
6889,job_3065,3065,107,574,9
6889,job_3066,3066,1506,1960,12
6898,job_3067,3067,215,575,6
6907,job_3068,3068,209,587,17
6911,job_3069,3069,138,516,7
6912,job_3070,3070,1439,1190,16
6922,job_3071,3071,404,595,14
6924,job_3072,3072,135,507,14
6931,job_3073,3073,331,579,6
6935,job_3074,3074,383,615,5
6941,job_3075,3075,264,515,13
6947,job_3076,3076,170,588,20
6954,job_3077,3077,464,589,19
6961,job_3078,3078,232,762,8
6970,job_3079,3079,369,421,6
6972,job_3080,3080,1173,1035,35
6973,job_3081,3081,729,2552,30
6973,job_3082,3082,1024,1272,36
6974,job_3083,3083,1120,1948,20
6975,job_3084,3084,1523,847,32
6980,job_3085,3085,224,467,15
6982,job_3086,3086,410,497,19
6991,job_3087,3087,194,512,6
6999,job_3088,3088,374,627,9
7000,job_3089,3089,1225,1666,12
7010,job_3090,3090,100,607,16
7012,job_3091,3091,504,457,19
7020,job_3092,3092,329,439,5
7028,job_3093,3093,100,431,20
7028,job_3094,3094,845,1874,18
7032,job_3095,3095,220,518,11
7040,job_3096,3096,246,379,7
7043,job_3097,3097,538,417,17
7051,job_3098,3098,398,611,13
7061,job_3099,3099,429,339,15
7070,job_3100,3100,164,431,13
7072,job_3101,3101,1686,2212,44
7072,job_3102,3102,960,1352,40
7079,job_3103,3103,356,427,12
7084,job_3104,3104,218,574,17
7084,job_3105,3105,1458,2698,38
7085,job_3106,3106,1103,3612,18
7093,job_3107,3107,191,547,20
7099,job_3108,3108,171,552,16
7108,job_3109,3109,309,547,5
7111,job_3110,3110,403,462,17
7112,job_3111,3111,1429,1254,29
7117,job_3112,3112,200,375,12
7120,job_3113,3113,248,677,13
7125,job_3114,3114,235,622,13
7127,job_3115,3115,251,449,19
7137,job_3116,3116,402,602,16
7146,job_3117,3117,311,621,19
7149,job_3118,3118,286,360,7
7153,job_3119,3119,353,458,10
7158,job_3120,3120,155,463,8
7158,job_3121,3121,1230,2531,14
7166,job_3122,3122,356,569,18
7170,job_3123,3123,294,448,10
7178,job_3124,3124,152,545,18
7184,job_3125,3125,185,610,12
7194,job_3126,3126,327,555,6
7195,job_3127,3127,1511,1469,15
7196,job_3128,3128,1667,1999,27
7203,job_3129,3129,284,595,17
7212,job_3130,3130,408,593,16
7216,job_3131,3131,364,637,10
7220,job_3132,3132,349,429,16
7224,job_3133,3133,272,552,13
7227,job_3134,3134,293,556,13
7234,job_3135,3135,363,562,18
7241,job_3136,3136,266,524,14
7249,job_3137,3137,500,510,6
7251,job_3138,3138,333,712,10
7254,job_3139,3139,121,435,5
7264,job_3140,3140,284,595,13
7271,job_3141,3141,417,489,11
7272,job_3142,3142,1178,685,36
7275,job_3143,3143,131,370,19
7283,job_3144,3144,483,418,16
7284,job_3145,3145,1499,1889,49
7286,job_3146,3146,1337,1845,29
7296,job_3147,3147,317,556,6
7298,job_3148,3148,359,458,15
7308,job_3149,3149,258,497,10
7311,job_3150,3150,174,526,9
7320,job_3151,3151,371,558,17
7327,job_3152,3152,394,572,11
7333,job_3153,3153,100,656,12
7340,job_3154,3154,242,497,14
7344,job_3155,3155,340,539,6
7351,job_3156,3156,279,668,11
7351,job_3157,3157,1446,2371,25
7356,job_3158,3158,295,567,14
7358,job_3159,3159,392,600,13
7360,job_3160,3160,1841,2599,20
7361,job_3161,3161,802,1725,18
7369,job_3162,3162,263,431,8
7370,job_3163,3163,882,1711,18
7370,job_3164,3164,1155,2428,21
7374,job_3165,3165,376,546,10
7381,job_3166,3166,273,567,18
7384,job_3167,3167,210,566,13
7393,job_3168,3168,257,454,9
7395,job_3169,3169,1181,1742,16
7404,job_3170,3170,129,336,6
7405,job_3171,3171,1229,2056,34
7411,job_3172,3172,101,578,5
7414,job_3173,3173,341,415,20
7422,job_3174,3174,164,452,18
7427,job_3175,3175,420,702,5
7429,job_3176,3176,251,561,16
7430,job_3177,3177,1288,1515,28
7437,job_3178,3178,223,632,13
7439,job_3179,3179,313,439,13
7448,job_3180,3180,313,431,15
7454,job_3181,3181,295,424,18
7457,job_3182,3182,226,462,20
7464,job_3183,3183,298,550,17
7471,job_3184,3184,142,726,12
7475,job_3185,3185,268,469,20
7482,job_3186,3186,238,495,6
7485,job_3187,3187,311,489,5
7487,job_3188,3188,353,540,16
7491,job_3189,3189,218,485,19
7499,job_3190,3190,217,246,17
7501,job_3191,3191,1615,1547,39
7509,job_3192,3192,113,565,5
7511,job_3193,3193,903,2486,40
7514,job_3194,3194,197,598,19
7519,job_3195,3195,364,433,9
7522,job_3196,3196,328,462,18
7525,job_3197,3197,438,422,7
7530,job_3198,3198,457,371,19
7532,job_3199,3199,1593,1554,41
7534,job_3200,3200,334,609,12
7544,job_3201,3201,256,415,7
7549,job_3202,3202,468,531,18
7557,job_3203,3203,441,628,17
7559,job_3204,3204,247,468,8
7563,job_3205,3205,548,727,14
7569,job_3206,3206,303,608,7
7575,job_3207,3207,338,333,13
7582,job_3208,3208,448,455,9
7584,job_3209,3209,339,601,14
7591,job_3210,3210,397,498,16
7600,job_3211,3211,224,525,15
7601,job_3212,3212,1387,2337,47
7608,job_3213,3213,296,430,20
7609,job_3214,3214,922,2667,22
7611,job_3215,3215,1051,1879,23
7614,job_3216,3216,308,371,8
7620,job_3217,3217,347,622,13
7621,job_3218,3218,1250,1006,11
7626,job_3219,3219,229,544,10
7635,job_3220,3220,290,421,16
7642,job_3221,3221,240,417,6
7645,job_3222,3222,485,531,10
7650,job_3223,3223,330,501,17
7660,job_3224,3224,250,538,9
7665,job_3225,3225,340,576,8
7667,job_3226,3226,398,500,13
7669,job_3227,3227,913,2514,43
7679,job_3228,3228,284,528,17
7680,job_3229,3229,1639,2007,37
7682,job_3230,3230,925,1518,23
7683,job_3231,3231,1098,1237,28
7691,job_3232,3232,375,436,15
7701,job_3233,3233,336,600,12
7706,job_3234,3234,358,498,6
7716,job_3235,3235,339,566,9
7721,job_3236,3236,363,639,11
7722,job_3237,3237,1853,2612,45
7728,job_3238,3238,362,707,18
7730,job_3239,3239,1302,2385,19
7737,job_3240,3240,302,499,18
7739,job_3241,3241,1511,2906,38
7749,job_3242,3242,556,530,9
7758,job_3243,3243,372,722,5
7760,job_3244,3244,222,284,11
7768,job_3245,3245,123,633,19
7772,job_3246,3246,371,541,10
7782,job_3247,3247,319,425,5
7787,job_3248,3248,220,577,18
7796,job_3249,3249,441,595,17
7801,job_3250,3250,502,617,9
7810,job_3251,3251,248,691,11
7811,job_3252,3252,644,2746,31
7813,job_3253,3253,383,562,13
7819,job_3254,3254,174,456,5
7822,job_3255,3255,419,405,20
7826,job_3256,3256,104,424,8
7836,job_3257,3257,212,503,18
7837,job_3258,3258,1313,2281,29
7846,job_3259,3259,410,547,10
7856,job_3260,3260,294,442,7
7859,job_3261,3261,265,655,19
7859,job_3262,3262,206,1880,10
7859,job_3263,3263,1322,221,20
7864,job_3264,3264,347,492,13
7864,job_3265,3265,641,2667,29
7871,job_3266,3266,318,683,16
7873,job_3267,3267,1008,2198,26
7881,job_3268,3268,391,330,19
7883,job_3269,3269,1236,1816,32
7893,job_3270,3270,323,404,6
7899,job_3271,3271,412,492,16
7903,job_3272,3272,223,413,15
7910,job_3273,3273,380,472,9
7911,job_3274,3274,1284,2184,29
7919,job_3275,3275,318,613,15
7923,job_3276,3276,406,565,19
7926,job_3277,3277,225,512,11
7935,job_3278,3278,210,618,16
7935,job_3279,3279,1115,2728,24
7936,job_3280,3280,1222,1623,45
7937,job_3281,3281,1344,1416,38
7940,job_3282,3282,351,583,6
7942,job_3283,3283,1059,1299,21
7943,job_3284,3284,991,3040,50
7943,job_3285,3285,883,1892,29
7947,job_3286,3286,526,734,6
7949,job_3287,3287,1155,2178,40
7957,job_3288,3288,196,541,14
7958,job_3289,3289,1202,1361,32
7960,job_3290,3290,315,544,18
7970,job_3291,3291,370,498,15
7971,job_3292,3292,1387,2204,34
7976,job_3293,3293,255,530,13
7984,job_3294,3294,270,423,9
7984,job_3295,3295,1184,2217,45
7986,job_3296,3296,1201,1647,49
7995,job_3297,3297,387,643,14
8005,job_3298,3298,286,456,16
8014,job_3299,3299,203,651,11
8017,job_3300,3300,237,573,8
8027,job_3301,3301,372,444,10
8033,job_3302,3302,219,671,7
8041,job_3303,3303,141,474,18
8043,job_3304,3304,1040,2001,20
8048,job_3305,3305,314,526,12
8053,job_3306,3306,311,566,10
8062,job_3307,3307,365,469,10
8069,job_3308,3308,349,648,15
8077,job_3309,3309,175,503,6
8082,job_3310,3310,397,582,18
8082,job_3311,3311,993,2130,50
8084,job_3312,3312,1440,1565,35
8091,job_3313,3313,164,447,20
8100,job_3314,3314,100,366,16
8109,job_3315,3315,180,607,9
8112,job_3316,3316,189,543,15
8120,job_3317,3317,221,590,9
8128,job_3318,3318,218,466,9
8137,job_3319,3319,438,630,9
8143,job_3320,3320,381,490,13
8143,job_3321,3321,823,2626,39
8145,job_3322,3322,321,719,10
8155,job_3323,3323,282,542,5
8159,job_3324,3324,318,687,18
8159,job_3325,3325,1359,2113,41
8160,job_3326,3326,1612,1835,30
8168,job_3327,3327,317,422,6
8170,job_3328,3328,1403,1328,46
8178,job_3329,3329,291,553,15
8181,job_3330,3330,267,393,15
8189,job_3331,3331,238,333,20
8198,job_3332,3332,269,581,13
8207,job_3333,3333,376,536,10
8215,job_3334,3334,175,778,11
8225,job_3335,3335,365,443,12
8233,job_3336,3336,263,569,8
8233,job_3337,3337,684,1438,10
8236,job_3338,3338,247,478,13
8245,job_3339,3339,382,678,18
8247,job_3340,3340,237,632,20
8249,job_3341,3341,1755,1434,28
8252,job_3342,3342,275,522,9
8256,job_3343,3343,386,397,13
8259,job_3344,3344,227,616,17
8259,job_3345,3345,750,1821,32
8261,job_3346,3346,372,367,19
8268,job_3347,3347,163,501,20
8269,job_3348,3348,1056,1765,44
8269,job_3349,3349,1294,1656,44
8276,job_3350,3350,342,594,19
8281,job_3351,3351,389,585,13
8290,job_3352,3352,282,636,13
8294,job_3353,3353,269,588,8
8297,job_3354,3354,276,423,10
8306,job_3355,3355,256,691,15
8308,job_3356,3356,441,508,13
8314,job_3357,3357,359,360,20
8318,job_3358,3358,193,590,16
8328,job_3359,3359,269,422,10
8335,job_3360,3360,301,428,17
8337,job_3361,3361,297,503,11
8347,job_3362,3362,347,582,17
8352,job_3363,3363,128,599,10
8352,job_3364,3364,1071,1873,42
8354,job_3365,3365,382,651,18
8359,job_3366,3366,225,370,14
8367,job_3367,3367,138,544,19
8371,job_3368,3368,397,571,19
8380,job_3369,3369,190,386,8
8382,job_3370,3370,337,532,15
8389,job_3371,3371,355,501,20
8390,job_3372,3372,1099,1830,29
8400,job_3373,3373,495,350,14
8402,job_3374,3374,496,533,18
8402,job_3375,3375,1039,1577,16
8402,job_3376,3376,1211,1640,16
8406,job_3377,3377,100,601,7
8412,job_3378,3378,353,654,16
8416,job_3379,3379,330,521,6
8422,job_3380,3380,194,653,9
8424,job_3381,3381,227,551,11
8428,job_3382,3382,427,421,13
8431,job_3383,3383,233,470,16
8436,job_3384,3384,193,643,15
8438,job_3385,3385,189,393,17
8447,job_3386,3386,100,514,15
8457,job_3387,3387,425,444,8
8466,job_3388,3388,364,591,17
8471,job_3389,3389,158,497,9
8474,job_3390,3390,405,361,10
8480,job_3391,3391,271,435,17
8481,job_3392,3392,473,1985,11
8483,job_3393,3393,292,451,19
8486,job_3394,3394,271,405,13
8489,job_3395,3395,402,608,10
8499,job_3396,3396,171,485,10
8506,job_3397,3397,247,500,17
8512,job_3398,3398,265,445,16
8515,job_3399,3399,355,417,20
8524,job_3400,3400,255,551,19
8534,job_3401,3401,418,630,17
8536,job_3402,3402,318,558,19
8539,job_3403,3403,513,422,14
8541,job_3404,3404,176,602,18
8543,job_3405,3405,964,1650,44
8545,job_3406,3406,353,547,8
8551,job_3407,3407,307,547,14
8560,job_3408,3408,100,534,20
8570,job_3409,3409,130,478,11
8573,job_3410,3410,391,645,9
8583,job_3411,3411,238,461,5
8590,job_3412,3412,376,522,7
8590,job_3413,3413,651,2407,24
8591,job_3414,3414,1578,1573,26
8601,job_3415,3415,292,573,12
8606,job_3416,3416,529,431,18
8615,job_3417,3417,307,541,8
8617,job_3418,3418,1587,2007,49
8624,job_3419,3419,222,519,7
8629,job_3420,3420,360,492,12
8633,job_3421,3421,276,448,5
8637,job_3422,3422,407,779,7
8643,job_3423,3423,218,589,9
8645,job_3424,3424,222,414,8
8649,job_3425,3425,421,329,7
8656,job_3426,3426,179,377,7
8664,job_3427,3427,243,515,11
8673,job_3428,3428,316,588,13
8674,job_3429,3429,1011,1673,10
8676,job_3430,3430,405,425,8
8682,job_3431,3431,266,386,18
8688,job_3432,3432,336,587,20
8692,job_3433,3433,299,454,15
8694,job_3434,3434,482,544,7
8696,job_3435,3435,194,577,19
8696,job_3436,3436,849,2671,29
8699,job_3437,3437,256,339,7
8709,job_3438,3438,342,547,18
8709,job_3439,3439,1253,2393,43
8719,job_3440,3440,415,507,9
8724,job_3441,3441,350,426,15
8734,job_3442,3442,265,555,18
8738,job_3443,3443,244,491,5
8747,job_3444,3444,269,427,20
8750,job_3445,3445,356,524,20
8758,job_3446,3446,390,578,7
8764,job_3447,3447,181,615,18
8768,job_3448,3448,354,595,9
8776,job_3449,3449,465,552,17
8777,job_3450,3450,1115,1536,47
8781,job_3451,3451,521,692,13
8784,job_3452,3452,345,416,14
8787,job_3453,3453,463,522,17
8789,job_3454,3454,223,537,5
8795,job_3455,3455,243,592,9
8798,job_3456,3456,187,607,20
8799,job_3457,3457,887,2582,26
8805,job_3458,3458,213,590,7
8808,job_3459,3459,302,197,14
8817,job_3460,3460,391,601,16
8819,job_3461,3461,150,736,5
8825,job_3462,3462,292,558,7
8827,job_3463,3463,1160,1648,17
8834,job_3464,3464,161,487,7
8841,job_3465,3465,298,506,15
8851,job_3466,3466,441,444,9
8856,job_3467,3467,285,544,12
8862,job_3468,3468,290,644,11
8869,job_3469,3469,372,399,11
8877,job_3470,3470,267,427,18
8885,job_3471,3471,150,558,10
8890,job_3472,3472,373,610,16
8891,job_3473,3473,1297,2690,22
8894,job_3474,3474,100,640,19
8897,job_3475,3475,100,512,9
8902,job_3476,3476,287,541,6
8909,job_3477,3477,280,447,20
8914,job_3478,3478,298,450,19
8917,job_3479,3479,372,513,11
8926,job_3480,3480,181,477,7
8926,job_3481,3481,1235,1564,50
8936,job_3482,3482,430,537,15
8939,job_3483,3483,100,486,6
8941,job_3484,3484,414,562,19
8949,job_3485,3485,468,465,16
8955,job_3486,3486,231,543,18
8957,job_3487,3487,344,577,10
8963,job_3488,3488,381,625,15
8968,job_3489,3489,248,555,20
8977,job_3490,3490,540,552,15
8978,job_3491,3491,830,2422,44
8983,job_3492,3492,348,368,5
8988,job_3493,3493,449,740,20
8995,job_3494,3494,186,402,12
8998,job_3495,3495,289,494,13
9003,job_3496,3496,285,492,5
9009,job_3497,3497,443,535,11
9018,job_3498,3498,283,547,7
9023,job_3499,3499,221,608,13
9030,job_3500,3500,225,408,18
9036,job_3501,3501,415,650,9
9036,job_3502,3502,1919,1937,13
9044,job_3503,3503,347,414,17
9047,job_3504,3504,344,515,11
9053,job_3505,3505,340,433,5
9059,job_3506,3506,452,445,12
9066,job_3507,3507,309,360,8
9074,job_3508,3508,378,363,10
9079,job_3509,3509,278,602,13
9086,job_3510,3510,390,681,20
9088,job_3511,3511,100,493,5
9090,job_3512,3512,240,540,13
9095,job_3513,3513,324,478,6
9100,job_3514,3514,248,810,5
9106,job_3515,3515,262,390,14
9116,job_3516,3516,403,467,13
9122,job_3517,3517,293,475,20
9125,job_3518,3518,259,479,11
9135,job_3519,3519,274,451,7
9143,job_3520,3520,338,577,5
9146,job_3521,3521,243,593,19
9149,job_3522,3522,416,525,10
9155,job_3523,3523,178,597,13
9157,job_3524,3524,154,495,12
9159,job_3525,3525,100,287,12
9165,job_3526,3526,212,276,15
9167,job_3527,3527,1388,1164,32
9169,job_3528,3528,376,572,9
9172,job_3529,3529,329,496,8
9179,job_3530,3530,386,442,7
9184,job_3531,3531,355,559,19
